load,solar,px_buy,px_sell
0.16,0.47764,0.4,0.05
0.12,0.5275299999999999,0.4,0.05
0.08,0.52067,0.4,0.05
0.07,0.54974,0.4,0.05
0.14,0.63197,0.4,0.05
0.09,0.47382,0.4,0.08
0.16,0.32409,0.52,0.08
0.06,0.08983,0.52,0.08
0.13,0.00129,0.52,0.08
0.06,0.0,0.52,0.08
0.04,0.0,0.52,0.08
0.21,0.0,0.52,0.05
0.26,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.04,0.0233999999999999,0.4,0.05
0.18,0.1135,0.4,0.05
0.04,0.26459,0.4,0.05
0.11,0.4378,0.4,0.05
0.07,0.63012,0.4,0.05
0.1,0.75198,0.4,0.05
0.03,0.84477,0.4,0.05
0.08,0.75695,0.4,0.05
0.05,0.68229,0.4,0.05
0.21,0.5550499999999999,0.4,0.08
0.07,0.28446,0.52,0.08
0.06,0.0688,0.52,0.08
0.35,0.0016699999999999,0.52,0.08
0.1,0.0,0.52,0.08
1.36,0.0,0.52,0.08
1.33,0.0,0.52,0.05
1.89,0.0,0.4,0.05
1.48,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.02784,0.4,0.05
0.03,0.10857,0.4,0.05
0.07,0.22206,0.4,0.05
0.71,0.4023899999999999,0.4,0.05
0.31,0.4846999999999999,0.4,0.05
0.36,0.51828,0.4,0.05
0.3,0.63935,0.4,0.05
0.46,0.71637,0.4,0.05
0.42,0.52179,0.4,0.05
0.27,0.36571,0.4,0.08
0.35,0.2938,0.52,0.08
0.23,0.07304,0.52,0.08
0.14,0.00112,0.52,0.08
0.45,0.0,0.52,0.08
0.44,0.0,0.52,0.08
0.13,0.0,0.52,0.05
0.26,0.0,0.4,0.05
0.17,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.04182,0.4,0.05
0.55,0.20704,0.4,0.05
0.32,0.39075,0.4,0.05
2.3,0.59168,0.4,0.05
0.55,0.79242,0.4,0.05
0.11,0.8673500000000001,0.4,0.05
0.08,0.88535,0.4,0.05
0.04,0.8456699999999999,0.4,0.05
0.04,0.75102,0.4,0.05
0.09,0.57688,0.4,0.08
0.03,0.34349,0.52,0.08
0.41,0.09309,0.52,0.08
0.18,0.00189,0.52,0.08
0.03,0.0,0.52,0.08
0.05,0.0,0.52,0.08
0.1,0.0,0.52,0.05
0.1,0.0,0.4,0.05
0.14,0.0,0.4,0.05
0.14,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.03743,0.4,0.05
0.12,0.27265,0.4,0.05
0.15,0.51193,0.4,0.05
0.15,0.69013,0.4,0.05
0.23,0.8132,0.4,0.05
0.06,0.88916,0.4,0.05
0.06,0.90465,0.4,0.05
0.08,0.85663,0.4,0.05
0.04,0.74748,0.4,0.05
0.16,0.57421,0.4,0.08
0.1,0.33895,0.52,0.08
0.22,0.0917,0.52,0.08
0.14,0.00181,0.52,0.08
0.24,0.0,0.52,0.08
0.36,0.0,0.52,0.08
0.56,0.0,0.52,0.05
0.51,0.0,0.4,0.05
0.41,0.0,0.4,0.05
0.37,0.0,0.4,0.05
0.27,0.0,0.4,0.05
0.4,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.03761,0.4,0.05
0.61,0.26291,0.4,0.05
0.43,0.5021,0.4,0.05
0.2,0.6874,0.4,0.05
0.15,0.81325,0.4,0.05
0.08,0.88402,0.4,0.05
0.08,0.89673,0.4,0.05
0.06,0.82448,0.4,0.05
0.24,0.66177,0.4,0.05
0.13,0.49791,0.4,0.08
0.06,0.26762,0.52,0.08
0.19,0.08405,0.52,0.08
0.06,0.00492,0.52,0.08
0.2,0.0,0.52,0.08
0.19,0.0,0.52,0.08
0.24,0.0,0.52,0.05
0.29,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.03214,0.4,0.05
0.27,0.12709,0.4,0.05
0.03,0.29,0.4,0.05
0.05,0.46693,0.4,0.05
0.06,0.57092,0.4,0.05
0.16,0.6509400000000001,0.4,0.05
0.03,0.6216900000000001,0.4,0.05
0.1,0.5805800000000001,0.4,0.05
0.19,0.5184500000000001,0.4,0.05
0.07,0.3436499999999999,0.4,0.08
0.08,0.20067,0.52,0.08
0.03,0.06655,0.52,0.08
0.13,0.00368,0.52,0.08
0.13,0.0,0.52,0.08
0.14,0.0,0.52,0.08
0.57,0.0,0.52,0.05
0.13,0.0,0.4,0.05
0.13,0.0,0.4,0.05
0.16,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.04469,0.4,0.05
0.15,0.15343,0.4,0.05
0.26,0.32992,0.4,0.05
0.37,0.5254,0.4,0.05
0.21,0.54387,0.4,0.05
0.36,0.6421699999999999,0.4,0.05
0.26,0.70901,0.4,0.05
0.26,0.6478200000000001,0.4,0.05
0.49,0.49661,0.4,0.05
0.21,0.39944,0.4,0.08
0.09,0.23539,0.52,0.08
0.06,0.07897,0.52,0.08
0.06,0.00369,0.52,0.08
0.06,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.24,0.0,0.52,0.05
0.19,0.0,0.4,0.05
0.19,0.0,0.4,0.05
0.25,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.04074,0.4,0.05
0.35,0.21024,0.4,0.05
0.7,0.35189,0.4,0.05
0.29,0.42874,0.4,0.05
0.28,0.5913099999999999,0.4,0.05
0.36,0.72994,0.4,0.05
0.28,0.7674099999999999,0.4,0.05
0.28,0.77324,0.4,0.05
0.31,0.71756,0.4,0.05
0.35,0.50005,0.4,0.08
0.21,0.31142,0.52,0.08
0.14,0.09084,0.52,0.08
0.69,0.003,0.52,0.08
2.59,0.0,0.52,0.08
2.36,0.0,0.52,0.08
1.75,0.0,0.52,0.05
2.32,0.0,0.4,0.05
2.4,0.0,0.4,0.05
0.78,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0446,0.4,0.05
0.09,0.21127,0.4,0.05
0.09,0.3956,0.4,0.05
0.61,0.57961,0.4,0.05
0.29,0.63121,0.4,0.05
0.37,0.7394700000000001,0.4,0.05
0.14,0.8192999999999999,0.4,0.05
0.17,0.84923,0.4,0.05
0.44,0.7462300000000001,0.4,0.05
0.14,0.55212,0.4,0.08
0.27,0.31235,0.52,0.08
0.22,0.08823,0.52,0.08
0.2,0.0060599999999999,0.52,0.08
0.1,0.0,0.52,0.08
0.07,0.0,0.52,0.08
0.07,0.0,0.52,0.05
0.03,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.03,0.04284,0.4,0.05
0.21,0.1469099999999999,0.4,0.05
0.41,0.271,0.4,0.05
0.11,0.32243,0.4,0.05
0.09,0.4201499999999999,0.4,0.05
0.22,0.56933,0.4,0.05
0.09,0.5488099999999999,0.4,0.05
0.15,0.6066,0.4,0.05
0.09,0.50268,0.4,0.05
0.12,0.41051,0.4,0.08
0.17,0.25893,0.52,0.08
0.12,0.08887,0.52,0.08
0.14,0.0038399999999999,0.52,0.08
0.14,0.0,0.52,0.08
0.2,0.0,0.52,0.08
0.14,0.0,0.52,0.05
0.22,0.0,0.4,0.05
0.16,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.07,0.04672,0.4,0.05
0.06,0.2157899999999999,0.4,0.05
0.04,0.4434599999999999,0.4,0.05
0.32,0.64428,0.4,0.05
0.04,0.8208200000000001,0.4,0.05
0.07,0.89446,0.4,0.05
0.07,0.87449,0.4,0.05
0.04,0.84168,0.4,0.05
0.07,0.74219,0.4,0.05
0.32,0.5649299999999999,0.4,0.08
0.17,0.3302,0.52,0.08
0.11,0.0882199999999999,0.52,0.08
0.14,0.0036,0.52,0.08
0.12,0.0,0.52,0.08
0.08,0.0,0.52,0.08
0.1,0.0,0.52,0.05
0.05,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.19,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.08,0.0004,0.4,0.05
0.11,0.04214,0.4,0.05
0.09,0.26142,0.4,0.05
0.03,0.49527,0.4,0.05
0.08,0.6747000000000001,0.4,0.05
0.03,0.7978500000000001,0.4,0.05
0.05,0.86841,0.4,0.05
0.16,0.87958,0.4,0.05
0.06,0.8245399999999999,0.4,0.05
0.06,0.7166,0.4,0.05
0.05,0.5421,0.4,0.08
0.05,0.31205,0.52,0.08
0.13,0.07227,0.52,0.08
0.27,0.0035099999999999,0.52,0.08
0.16,0.0,0.52,0.08
0.37,0.0,0.52,0.08
0.15,0.0,0.52,0.05
0.58,0.0,0.4,0.05
0.18,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.00028,0.4,0.05
0.21,0.04043,0.4,0.05
0.18,0.19891,0.4,0.05
0.17,0.4177599999999999,0.4,0.05
0.09,0.62121,0.4,0.05
0.13,0.69785,0.4,0.05
0.09,0.85087,0.4,0.05
0.13,0.89046,0.4,0.05
0.12,0.8336399999999999,0.4,0.05
0.1,0.72551,0.4,0.05
0.13,0.5491699999999999,0.4,0.08
0.09,0.31989,0.52,0.08
0.13,0.08508,0.52,0.08
0.13,0.00394,0.52,0.08
0.12,0.0,0.52,0.08
0.25,0.0,0.52,0.08
0.18,0.0,0.52,0.05
0.26,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.03,0.00082,0.4,0.05
0.03,0.0438,0.4,0.05
0.13,0.2652,0.4,0.05
0.03,0.49977,0.4,0.05
0.07,0.68221,0.4,0.05
0.03,0.80829,0.4,0.05
0.03,0.87564,0.4,0.05
0.08,0.88513,0.4,0.05
0.03,0.83468,0.4,0.05
0.14,0.72009,0.4,0.05
0.09,0.54588,0.4,0.08
0.06,0.3192,0.52,0.08
0.04,0.08558,0.52,0.08
0.09,0.00484,0.52,0.08
0.03,0.0,0.52,0.08
0.09,0.0,0.52,0.08
0.24,0.0,0.52,0.05
0.17,0.0,0.4,0.05
0.22,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.08,0.00273,0.4,0.05
0.24,0.05991,0.4,0.05
0.73,0.2418799999999999,0.4,0.05
0.23,0.47701,0.4,0.05
0.36,0.64139,0.4,0.05
0.29,0.7600399999999999,0.4,0.05
0.3,0.7946,0.4,0.05
0.48,0.78151,0.4,0.05
0.45,0.75011,0.4,0.05
0.27,0.59521,0.4,0.05
0.21,0.46122,0.4,0.08
0.32,0.27372,0.52,0.08
0.34,0.09289,0.52,0.08
0.78,0.01075,0.52,0.08
2.02,0.0,0.52,0.08
2.4,0.0,0.52,0.08
1.46,0.0,0.52,0.05
0.18,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.07,0.00173,0.4,0.05
0.03,0.04729,0.4,0.05
0.07,0.25932,0.4,0.05
0.25,0.5034,0.4,0.05
0.38,0.67948,0.4,0.05
0.28,0.77779,0.4,0.05
0.35,0.88662,0.4,0.05
0.21,0.89273,0.4,0.05
0.21,0.85239,0.4,0.05
0.23,0.7405900000000001,0.4,0.05
0.15,0.56347,0.4,0.08
0.09,0.3308999999999999,0.52,0.08
0.07,0.0861,0.52,0.08
0.07,0.00499,0.52,0.08
0.07,0.0,0.52,0.08
0.07,0.0,0.52,0.08
0.06,0.0,0.52,0.05
0.06,0.0,0.4,0.05
0.18,0.0,0.4,0.05
0.14,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.00178,0.4,0.05
0.03,0.04671,0.4,0.05
0.06,0.26805,0.4,0.05
0.18,0.49925,0.4,0.05
0.42,0.68216,0.4,0.05
0.34,0.7586,0.4,0.05
0.27,0.83016,0.4,0.05
0.14,0.84514,0.4,0.05
0.13,0.8178500000000001,0.4,0.05
0.15,0.70938,0.4,0.05
0.13,0.53524,0.4,0.08
0.13,0.30975,0.52,0.08
0.17,0.08217,0.52,0.08
0.13,0.00528,0.52,0.08
0.13,0.0,0.52,0.08
0.13,0.0,0.52,0.08
0.13,0.0,0.52,0.05
0.17,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.04,0.00213,0.4,0.05
0.08,0.04421,0.4,0.05
0.04,0.22898,0.4,0.05
0.07,0.46617,0.4,0.05
0.04,0.65454,0.4,0.05
0.17,0.76567,0.4,0.05
0.06,0.84849,0.4,0.05
0.08,0.86588,0.4,0.05
0.06,0.8192699999999999,0.4,0.05
0.07,0.70796,0.4,0.05
0.07,0.5385,0.4,0.08
0.07,0.31398,0.52,0.08
0.15,0.08354,0.52,0.08
0.13,0.0052,0.52,0.08
0.11,0.0,0.52,0.08
0.25,0.0,0.52,0.08
0.11,0.0,0.52,0.05
0.11,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.05,0.00309,0.4,0.05
0.09,0.05176,0.4,0.05
0.09,0.1681399999999999,0.4,0.05
0.05,0.28346,0.4,0.05
0.05,0.473,0.4,0.05
0.05,0.58178,0.4,0.05
0.05,0.5995,0.4,0.05
0.05,0.5998600000000001,0.4,0.05
0.05,0.54,0.4,0.05
0.05,0.49475,0.4,0.05
0.05,0.40446,0.4,0.08
0.06,0.21705,0.52,0.08
0.05,0.08599,0.52,0.08
0.05,0.0075499999999999,0.52,0.08
0.05,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.05,0.0,0.52,0.05
0.19,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0023599999999999,0.4,0.05
0.3,0.05235,0.4,0.05
0.21,0.23397,0.4,0.05
0.08,0.4762,0.4,0.05
0.08,0.6825,0.4,0.05
0.08,0.7817000000000001,0.4,0.05
0.08,0.86362,0.4,0.05
0.08,0.81504,0.4,0.05
0.07,0.75113,0.4,0.05
0.07,0.6521399999999999,0.4,0.05
0.07,0.4687,0.4,0.08
0.08,0.2728399999999999,0.52,0.08
0.15,0.09441,0.52,0.08
0.11,0.0112,0.52,0.08
0.11,0.0,0.52,0.08
0.09,0.0,0.52,0.08
0.14,0.0,0.52,0.05
0.24,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.09,0.00269,0.4,0.05
0.17,0.05021,0.4,0.05
0.12,0.27349,0.4,0.05
0.21,0.509,0.4,0.05
0.03,0.69176,0.4,0.05
0.06,0.82225,0.4,0.05
0.04,0.89097,0.4,0.05
0.05,0.89866,0.4,0.05
0.06,0.84387,0.4,0.05
0.08,0.7281599999999999,0.4,0.05
0.09,0.55177,0.4,0.08
0.22,0.32151,0.52,0.08
0.09,0.08543,0.52,0.08
0.57,0.00652,0.52,0.08
0.24,0.0,0.52,0.08
0.16,0.0,0.52,0.08
0.18,0.0,0.52,0.05
0.21,0.0,0.4,0.05
0.1,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.00229,0.4,0.05
0.06,0.05409,0.4,0.05
0.06,0.14634,0.4,0.05
0.28,0.30537,0.4,0.05
0.46,0.44236,0.4,0.05
0.15,0.55192,0.4,0.05
0.15,0.67187,0.4,0.05
0.16,0.6197,0.4,0.05
0.08,0.60988,0.4,0.05
0.39,0.5596,0.4,0.05
0.23,0.44362,0.4,0.08
0.52,0.26304,0.52,0.08
0.34,0.08163,0.52,0.08
0.37,0.00815,0.52,0.08
0.38,0.0,0.52,0.08
0.2,0.0,0.52,0.08
0.42,0.0,0.52,0.05
0.23,0.0,0.4,0.05
0.16,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.00395,0.4,0.05
0.06,0.05407,0.4,0.05
0.16,0.28967,0.4,0.05
0.09,0.53088,0.4,0.05
0.19,0.71599,0.4,0.05
0.13,0.84277,0.4,0.05
0.26,0.91512,0.4,0.05
0.03,0.92359,0.4,0.05
0.1,0.8673099999999999,0.4,0.05
0.22,0.74827,0.4,0.05
0.22,0.5710599999999999,0.4,0.08
0.15,0.33662,0.52,0.08
0.3,0.08993,0.52,0.08
0.06,0.0075899999999999,0.52,0.08
0.03,0.0,0.52,0.08
0.06,0.0,0.52,0.08
0.06,0.0,0.52,0.05
0.3,0.0,0.4,0.05
0.15,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0038599999999999,0.4,0.05
0.03,0.05303,0.4,0.05
0.06,0.28516,0.4,0.05
0.3,0.51906,0.4,0.05
0.35,0.69717,0.4,0.05
0.26,0.8216100000000001,0.4,0.05
0.33,0.88663,0.4,0.05
0.47,0.8962100000000001,0.4,0.05
0.28,0.84742,0.4,0.05
0.19,0.73036,0.4,0.05
0.18,0.55062,0.4,0.08
0.15,0.324,0.52,0.08
0.19,0.08804,0.52,0.08
0.23,0.00775,0.52,0.08
0.04,0.0,0.52,0.08
0.34,0.0,0.52,0.08
1.54,0.0,0.52,0.05
0.28,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.00409,0.4,0.05
0.26,0.05293,0.4,0.05
0.18,0.2802,0.4,0.05
0.04,0.51418,0.4,0.05
0.03,0.69549,0.4,0.05
0.07,0.7728700000000001,0.4,0.05
0.04,0.83629,0.4,0.05
0.08,0.7950900000000001,0.4,0.05
0.16,0.77801,0.4,0.05
0.17,0.6496000000000001,0.4,0.05
0.22,0.47879,0.4,0.08
0.12,0.2887099999999999,0.52,0.08
0.1,0.08403,0.52,0.08
0.13,0.0089,0.52,0.08
0.13,0.0,0.52,0.08
0.15,0.0,0.52,0.08
0.23,0.0,0.52,0.05
0.22,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0049299999999999,0.4,0.05
0.06,0.05388,0.4,0.05
0.15,0.28236,0.4,0.05
0.03,0.51785,0.4,0.05
0.05,0.6968300000000001,0.4,0.05
0.04,0.8164199999999999,0.4,0.05
0.05,0.88359,0.4,0.05
0.03,0.89359,0.4,0.05
0.06,0.84236,0.4,0.05
0.03,0.72812,0.4,0.05
0.06,0.5557300000000001,0.4,0.08
0.06,0.32622,0.52,0.08
0.03,0.0872199999999999,0.52,0.08
0.06,0.00848,0.52,0.08
0.21,0.0,0.52,0.08
0.13,0.0,0.52,0.08
0.3,0.0,0.52,0.05
0.24,0.0,0.4,0.05
0.29,0.0,0.4,0.05
0.04,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.03,0.0,0.4,0.05
0.06,0.0048499999999999,0.4,0.05
0.09,0.05399,0.4,0.05
0.09,0.28,0.4,0.05
0.04,0.50061,0.4,0.05
0.05,0.67152,0.4,0.05
0.06,0.7836900000000001,0.4,0.05
0.03,0.8409500000000001,0.4,0.05
0.12,0.83874,0.4,0.05
0.07,0.8057300000000001,0.4,0.05
0.06,0.7007899999999999,0.4,0.05
0.05,0.52911,0.4,0.08
0.06,0.31482,0.52,0.08
0.08,0.09083,0.52,0.08
0.1,0.01131,0.52,0.08
0.1,0.0,0.52,0.08
0.07,0.0,0.52,0.08
0.08,0.0,0.52,0.05
0.2,0.0,0.4,0.05
0.26,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.05,0.00504,0.4,0.05
0.17,0.0540499999999999,0.4,0.05
0.12,0.27322,0.4,0.05
0.1,0.49756,0.4,0.05
0.08,0.66911,0.4,0.05
0.08,0.7764800000000001,0.4,0.05
0.1,0.83977,0.4,0.05
0.08,0.83448,0.4,0.05
0.1,0.7954199999999999,0.4,0.05
0.08,0.68829,0.4,0.05
0.11,0.5235299999999999,0.4,0.08
0.16,0.2981,0.52,0.08
0.27,0.09047,0.52,0.08
0.15,0.01167,0.52,0.08
0.12,0.0,0.52,0.08
0.12,0.0,0.52,0.08
0.25,0.0,0.52,0.05
0.23,0.0,0.4,0.05
0.11,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.00569,0.4,0.05
0.08,0.0635,0.4,0.05
0.47,0.22801,0.4,0.05
0.38,0.45653,0.4,0.05
0.25,0.65342,0.4,0.05
0.09,0.73946,0.4,0.05
0.08,0.84666,0.4,0.05
0.32,0.81004,0.4,0.05
0.09,0.77363,0.4,0.05
0.09,0.69374,0.4,0.05
0.09,0.53344,0.4,0.08
0.08,0.32227,0.52,0.08
0.07,0.08936,0.52,0.08
0.25,0.0114399999999999,0.52,0.08
0.45,0.0,0.52,0.08
0.16,0.0,0.52,0.08
0.24,0.0,0.52,0.05
0.16,0.0,0.4,0.05
0.15,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.00743,0.4,0.05
0.05,0.06744,0.4,0.05
0.14,0.22184,0.4,0.05
0.07,0.41492,0.4,0.05
0.28,0.63312,0.4,0.05
0.34,0.72087,0.4,0.05
0.23,0.83899,0.4,0.05
0.3,0.88048,0.4,0.05
0.17,0.8116,0.4,0.05
0.13,0.72134,0.4,0.05
0.1,0.55247,0.4,0.08
0.08,0.32071,0.52,0.08
0.09,0.09293,0.52,0.08
0.36,0.01992,0.52,0.08
0.18,0.0,0.52,0.08
0.14,0.0,0.52,0.08
0.13,0.0,0.52,0.05
0.23,0.0,0.4,0.05
0.09,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.05,0.00724,0.4,0.05
0.07,0.05389,0.4,0.05
0.06,0.26233,0.4,0.05
0.06,0.512,0.4,0.05
0.32,0.62487,0.4,0.05
0.14,0.57172,0.4,0.05
0.2,0.47801,0.4,0.05
0.28,0.47863,0.4,0.05
0.17,0.28319,0.4,0.05
0.15,0.13082,0.4,0.05
0.12,0.05866,0.4,0.08
0.18,0.06426,0.52,0.08
0.12,0.01727,0.52,0.08
0.19,0.00731,0.52,0.08
0.27,0.0,0.52,0.08
0.17,0.0,0.52,0.08
0.09,0.0,0.52,0.05
0.16,0.0,0.4,0.05
0.12,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.07,0.00538,0.4,0.05
0.07,0.04552,0.4,0.05
0.12,0.1676699999999999,0.4,0.05
0.25,0.39363,0.4,0.05
0.07,0.4802099999999999,0.4,0.05
0.17,0.5981799999999999,0.4,0.05
0.53,0.61391,0.4,0.05
0.1,0.58763,0.4,0.05
0.06,0.572,0.4,0.05
0.37,0.48743,0.4,0.05
0.25,0.44762,0.4,0.08
0.16,0.26176,0.52,0.08
0.22,0.08115,0.52,0.08
0.08,0.01168,0.52,0.08
0.22,0.0,0.52,0.08
0.08,0.0,0.52,0.08
0.1,0.0,0.52,0.05
0.09,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.07,0.0,0.4,0.05
0.08,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.08,0.00616,0.4,0.05
0.06,0.05579,0.4,0.05
0.08,0.2118499999999999,0.4,0.05
0.07,0.31101,0.4,0.05
0.17,0.54904,0.4,0.05
0.39,0.33008,0.4,0.05
0.24,0.26335,0.4,0.05
0.2,0.38499,0.4,0.05
0.17,0.42898,0.4,0.05
0.21,0.3586499999999999,0.4,0.05
0.26,0.33258,0.4,0.08
0.2,0.1981699999999999,0.52,0.08
0.21,0.08308,0.52,0.08
0.18,0.01196,0.52,0.08
0.11,0.0,0.52,0.08
0.1,0.0,0.52,0.08
0.24,0.0,0.52,0.05
0.09,0.0,0.4,0.05
0.34,0.0,0.4,0.05
0.25,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0,0.4,0.05
0.06,0.0,0.4,0.05
0.05,0.0020299999999999,0.4,0.05
0.15,0.04309,0.4,0.05
0.07,0.0913799999999999,0.4,0.05
0.09,0.1845099999999999,0.4,0.05
0.11,0.42511,0.4,0.05
0.19,0.4083,0.4,0.05
0.07,0.42423,0.4,0.05
0.05,0.32896,0.4,0.05
0.04,0.5641,0.4,0.05
0.05,0.5565,0.4,0.05
0.06,0.43655,0.4,0.08
0.25,0.24986,0.52,0.08
